7745989, 04-01 11:03:26.636,10,154081,-2,-824388,0,-941855
7745990, 04-01 11:03:26.647,10,154081,-3,-116501,0,-983586
7745991, 04-01 11:03:26.659,10,154081,-2,-782658,0,-983586
7745992, 04-01 11:03:26.670,10,154081,-2,-240162,0,-399360
7745993, 04-01 11:03:26.681,9,736777,-3,-116501,0,-274169
7745994, 04-01 11:03:26.692,9,486394,-3,-450344,0,-441090
7745995, 04-01 11:03:26.704,9,486394,-2,-824388,0,-274169
7745996, 04-01 11:03:26.715,9,653316,-2,-866119,0,184865
7745997, 04-01 11:03:26.726,10,321003,-2,-782658,0,-399360
7745998, 04-01 11:03:26.737,10,821768,-2,-824388,0,-983586
7745999, 04-01 11:03:26.749,10,988690,-2,-782658,-1,-317429
7746000, 04-01 11:03:26.760,10,988690,-3,-116501,0,-941855
7746001, 04-01 11:03:26.771,10,988690,-3,-909379,-1,-108777
7746002, 04-01 11:03:26.782,10,154081,-3,-575536,0,-441090
7746003, 04-01 11:03:26.794,10,112351,-4,-785718,0,-524551
7746004, 04-01 11:03:26.805,9,778507,-3,-366884,0,17943
7746005, 04-01 11:03:26.816,10,571385,-3,-533805,-1,-275699
7746006, 04-01 11:03:26.828,9,778507,-4,-243223,-2,-193768
7746007, 04-01 11:03:26.839,10,946959,-3,-742457,-2,-444151
7746008, 04-01 11:03:26.850,10,28890,-3,-199962,0,-900125
7746009, 04-01 11:03:26.862,9,486394,-4,-159762,0,-941855
7746010, 04-01 11:03:26.873,9,695046,-1,-489014,0,-274169
7746011, 04-01 11:03:26.884,9,695046,-2,-490545,-1,-275699
7746012, 04-01 11:03:26.895,9,611586,-2,-615736,0,-900125
7746013, 04-01 11:03:26.907,9,861968,-2,-615736,0,-441090
7746014, 04-01 11:03:26.918,9,736777,-3,-867649,1,61204
7746015, 04-01 11:03:26.929,10,154081,-3,-992840,-1,-275699
7746016, 04-01 11:03:26.941,10,571385,-3,-199962,0,17943
7746017, 04-01 11:03:26.952,11,405994,-1,-906319,0,-65517
